Orientador,Frequencia,Offset,Timestamp_Coleta
"Cunha, Francisco Ricardo da",24,950,2026-01-15T10:18:16.969373
"Cunha, Leonardo Fernandes da",5,950,2026-01-15T10:18:16.969373
"Cunha, Luciano Soares da",2,950,2026-01-15T10:18:16.969373
"Cunha, Luiz Carlos da",1,950,2026-01-15T10:18:16.969373
"Cunha, Maria Jandyra Cavalcanti",10,950,2026-01-15T10:18:16.969373
"Cunha, Murilo Bastos da",55,950,2026-01-15T10:18:16.969373
"Cunha, Rachel Nunes da",1,950,2026-01-15T10:18:16.969373
"Cunha, Renato Pinto da",34,950,2026-01-15T10:18:16.969373
"Cunha, Ricardo Bastos",3,950,2026-01-15T10:18:16.969373
"Cunha, Rivaldo Venâncio da",5,950,2026-01-15T10:18:16.969373
"Cunha, Wiliam Ferreira da",3,950,2026-01-15T10:18:16.969373
"Cupertino, Francisco Pereira",2,950,2026-01-15T10:18:16.969373
"Curado, Maria Paula",1,950,2026-01-15T10:18:16.969373
"Curi, Alice Stefânia",13,950,2026-01-15T10:18:16.969373
"Curi, Melissa Volpato",2,950,2026-01-15T10:18:16.969373
"Curto, Julia Barbosa",1,950,2026-01-15T10:18:16.969373
"Curvello, João José Azevedo",9,950,2026-01-15T10:18:16.969373
"Cyntrão, Sylvia Helena",21,950,2026-01-15T10:18:16.969373
"D' Amorim, Maria Alice",1,950,2026-01-15T10:18:16.969373
"D'Angelo, Biagio",2,950,2026-01-15T10:18:16.969373
"Dal Farra, Maria Lúcia",1,950,2026-01-15T10:18:16.969373
"Dal Rosso, Sadi",30,950,2026-01-15T10:18:16.969373
"Dalbosco, Cláudio Almir",1,950,2026-01-15T10:18:16.969373
"Dalcastagne, Regina",1,950,2026-01-15T10:18:16.969373
"Dalcastagnè, Regina",36,950,2026-01-15T10:18:16.969373
"Dalledone, Maria Pia dos Santos Lima Guerra",10,950,2026-01-15T10:18:16.969373
"Dall’Alba, Rafael",1,950,2026-01-15T10:18:16.969373
"Dalmolin, Tanise Vendruscolo",1,950,2026-01-15T10:18:16.969373
"Damé-Teixeira, Neilê",1,950,2026-01-15T10:18:16.969373
"Dantas, Alex Carrazedo",6,950,2026-01-15T10:18:16.969373
"Dantas, Dantas, José Marilson Martins",1,950,2026-01-15T10:18:16.969373
"Dantas, Edmundo Brandão",4,950,2026-01-15T10:18:16.969373
"Dantas, Elton Luiz",36,950,2026-01-15T10:18:16.969373
"Dantas, Jorge de Rezende",1,950,2026-01-15T10:18:16.969373
"Dantas, José Alves",11,950,2026-01-15T10:18:16.969373
"Dantas, José Marilson Martins",3,950,2026-01-15T10:18:16.969373
"Dantas, Otília Maria Alves da Nóbrega Alberto",25,950,2026-01-15T10:18:16.969373
"Danzaki, Luis Isamu Barros",1,950,2026-01-15T10:18:16.969373
"Daoud, Walid El Koury",1,950,2026-01-15T10:18:16.969373
"Dardenne, Marcel Auguste",6,950,2026-01-15T10:18:16.969373
"Darnet, Laura Angélica Ferreira",1,950,2026-01-15T10:18:16.969373
"Daroit, Doriana",16,950,2026-01-15T10:18:16.969373
"David, Ana Cristina de",22,950,2026-01-15T10:18:16.969373
"Davini, Silvia Adriana",4,1000,2026-01-15T10:18:19.182794
"De Marco, Janice Lisboa",2,1000,2026-01-15T10:18:19.182794
"De-Souza, Marlene Teixeira",1,1000,2026-01-15T10:18:19.182794
"Dechandt, Siegrid Guillaumon",5,1000,2026-01-15T10:18:19.182794
"Decnop, Vera Lúcia",1,1000,2026-01-15T10:18:19.182794
"Deepe-Jr, George S.",1,1000,2026-01-15T10:18:19.182794
"Deflon, Victor Marcelo",1,1000,2026-01-15T10:18:19.182794
"Degrazia, Bruna Genari",1,1000,2026-01-15T10:18:19.182794
"Del Bianco, Nélia Rodrigues",16,1000,2026-01-15T10:18:19.182794
"Del Grossi, Mauro Eduardo",38,1000,2026-01-15T10:18:19.182794
"Del Menezzi, Cláudio Henrique Soares",27,1000,2026-01-15T10:18:19.182794
"Delgado, Gabriela Neves",24,1000,2026-01-15T10:18:19.182794
"Delgado, Lucília de Almeida Neves",5,1000,2026-01-15T10:18:19.182794
"Dell'Porto, Arlete",2,1000,2026-01-15T10:18:19.182794
"Della Giustina, Maria Emilia Schutesky",14,1000,2026-01-15T10:18:19.182794
"Demo, Gisela",10,1000,2026-01-15T10:18:19.182794
"Demo, Pedro",18,1000,2026-01-15T10:18:19.182794
"Depeyrot, Jérôme",29,1000,2026-01-15T10:18:19.182794
"Derntl, Maria Fernanda",8,1000,2026-01-15T10:18:19.182794
"Dessen, Maria Auxiliadora da Silva Campos",10,1000,2026-01-15T10:18:19.182794
"Deus, Eduardo Di",4,1000,2026-01-15T10:18:19.182794
"Deus, Flávio Elias Gomes de",13,1000,2026-01-15T10:18:19.182794
"Devechi, Catia Piccolo Viero",10,1000,2026-01-15T10:18:19.182794
"Dianese, José Carmine",15,1000,2026-01-15T10:18:19.182794
"Dias Júnior, Tito",5,1000,2026-01-15T10:18:19.182794
"Dias, Alexandre Cavalheiro",2,1000,2026-01-15T10:18:19.182794
"Dias, Ana Cristi Basile",8,1000,2026-01-15T10:18:19.182794
"Dias, Ângela Álvares Correia",17,1000,2026-01-15T10:18:19.182794
"Dias, Belidson",5,1000,2026-01-15T10:18:19.182794
"Dias, Bráulio Ferreira de Souza",3,1000,2026-01-15T10:18:19.182794
"Dias, Cleidson Nogueira",13,1000,2026-01-15T10:18:19.182794
"Dias, Eurípedes da Cunha",3,1000,2026-01-15T10:18:19.182794
"Dias, Fernando Correa",1,1000,2026-01-15T10:18:19.182794
"Dias, Fernando Correia",1,1000,2026-01-15T10:18:19.182794
"Dias, Gentil Martins",2,1000,2026-01-15T10:18:19.182794
"Dias, José Alves",18,1000,2026-01-15T10:18:19.182794
"Dias, Juliana Braz",8,1000,2026-01-15T10:18:19.182794
"Dias, Juliana de Freitas",16,1000,2026-01-15T10:18:19.182794
"Dias, Karina",1,1000,2026-01-15T10:18:19.182794
"Dias, Karina e Silva",24,1000,2026-01-15T10:18:19.182794
"Dias, Murilo Sversut",4,1000,2026-01-15T10:18:19.182794
"Dias, Sílvia Cláudia Loureiro",20,1000,2026-01-15T10:18:19.182794
"Dias, Simoni Campos",4,1000,2026-01-15T10:18:19.182794
"Dias, Ugo Silva",25,1000,2026-01-15T10:18:19.182794
"Díaz Bermúdez, Ximena Pamela",1,1000,2026-01-15T10:18:19.182794
"Díaz Bermúdez, Ximena Pamela Claudia",9,1000,2026-01-15T10:18:19.182794
"Dimitrov, Eduardo",7,1000,2026-01-15T10:18:19.182794
"Diniz Filho, José Alexandre Felizola",4,1000,2026-01-15T10:18:19.182794
"Diniz Rojas, Nilda Maria",4,1000,2026-01-15T10:18:19.182794
"Diniz, Alberto Carlos Guimarães Castro",6,1000,2026-01-15T10:18:19.182794
"Diniz, Debora",56,1050,2026-01-15T10:18:21.387836
"Diniz, Gláucia Ribeiro Starling",32,1050,2026-01-15T10:18:21.387836
"Diniz, Ivone Rezende",21,1050,2026-01-15T10:18:21.387836
"Diniz, Janaína Deane de Abreu Sá",25,1050,2026-01-15T10:18:21.387836
"Diniz, Júlio Cezar Valladão",1,1050,2026-01-15T10:18:21.387836
"Diniz, Noris Costa",9,1050,2026-01-15T10:18:21.387836
"Dinucci, Aldo Lopes",2,1050,2026-01-15T10:18:21.387836
"Diogo, José Mauro da Silva",3,1050,2026-01-15T10:18:21.387836
"Dissertação (mestrado) — Universidade de Brasília, Faculdade de Educação Física, Programa de Pós-Graduação em Educação Física, 2024.",1,1050,2026-01-15T10:18:21.387836
"Dissertação (mestrado)—Universidade de Brasília, Faculdade UnB Gama, Programa de Pós-Graduação em Engenharia Biomédica, 2025.",1,1050,2026-01-15T10:18:21.387836
"Dobal, Susana",8,1050,2026-01-15T10:18:21.387836
"Dobroruka, Vicente Carlos Rodrigues Álvarez",15,1050,2026-01-15T10:18:21.387836
"Doca, Thiago",2,1050,2026-01-15T10:18:21.387836
"Doca, Thiago de Carvalho Rodrigues",7,1050,2026-01-15T10:18:21.387836
"Dode, Margot Alves Nunes",28,1050,2026-01-15T10:18:21.387836
"Dodonov, Alexandre",3,1050,2026-01-15T10:18:21.387836
"Dodonov, Viktor",6,1050,2026-01-15T10:18:21.387836
"Domingues, Diana Maria Gallicchio",2,1050,2026-01-15T10:18:21.387836
"Dominguez, Aldira Guimarães Duarte",2,1050,2026-01-15T10:18:21.387836
"Döpcke, Wolfgang Adolf Karl",3,1050,2026-01-15T10:18:21.387836
"Doratioto, Francisco",1,1050,2026-01-15T10:18:21.387836
"Doratioto, Francisco Fernando Monteoliva",23,1050,2026-01-15T10:18:21.387836
"Dórea, Camilo Chang",1,1050,2026-01-15T10:18:21.387836
"Dorea, Chang Chung Yu",14,1050,2026-01-15T10:18:21.387836
"Dórea, José Garrofe",6,1050,2026-01-15T10:18:21.387836
"Dorfman, Gabriel",1,1050,2026-01-15T10:18:21.387836
"Dorlin, Elsa",1,1050,2026-01-15T10:18:21.387836
"Dornelles, Elioenai Alves",1,1050,2026-01-15T10:18:21.387836
"Dorr, Raquel Carneiro",4,1050,2026-01-15T10:18:21.387836
"Droulers, Martine",2,1050,2026-01-15T10:18:21.387836
"Drummond, André Costa",12,1050,2026-01-15T10:18:21.387836
"Drummond, José Augusto Leitão",24,1050,2026-01-15T10:18:21.387836
"Duart, Pedro Russi",1,1050,2026-01-15T10:18:21.387836
"Duarte, Djane Braz",1,1050,2026-01-15T10:18:21.387836
"Duarte, Donária Coelho",4,1050,2026-01-15T10:18:21.387836
"Duarte, Elisabeth Carmen",17,1050,2026-01-15T10:18:21.387836
"Duarte, Evandro Charles Piza",30,1050,2026-01-15T10:18:21.387836
"Duarte, Fernanda Sousa",1,1050,2026-01-15T10:18:21.387836
"Duarte, Janaína Lopes do Nascimento",3,1050,2026-01-15T10:18:21.387836
"Duarte, Laura Maria Goulart",16,1050,2026-01-15T10:18:21.387836
"Duarte, Natália de Souza",3,1050,2026-01-15T10:18:21.387836
"Duarte, Pedro David Russi",14,1050,2026-01-15T10:18:21.387836
"Duarte, Tiago Ribeiro",5,1050,2026-01-15T10:18:21.387836
"Duarte, Wagner Rodrigues",2,1050,2026-01-15T10:18:21.387836
"Dubreuil, Vincent",1,1050,2026-01-15T10:18:21.387836
"Dullius, Jane",3,1050,2026-01-15T10:18:21.387836
"Dunaeva, Cristina Antonioevna",2,1050,2026-01-15T10:18:21.387836
"Duque, Cláudio Gottschalg",35,1050,2026-01-15T10:18:21.387836
"Durand Farfán, Raúl Darío",9,1050,2026-01-15T10:18:21.387836
"Durigan, João Luiz Quagliotti",22,1050,2026-01-15T10:18:21.387836
"Durigan, Rita de Cássia Marquetti",17,1100,2026-01-15T10:18:23.589129
"Dutra, Delia",2,1100,2026-01-15T10:18:23.589129
"Dutra, Eliane Said",4,1100,2026-01-15T10:18:23.589129
"Dutra, Maurílio Tiradentes",1,1100,2026-01-15T10:18:23.589129
"Dutra, Renata Queiroz",4,1100,2026-01-15T10:18:23.589129
"Dutra, Sergio Rizo",2,1100,2026-01-15T10:18:23.589129
"Dytz, Jane Lynn Garrison",7,1100,2026-01-15T10:18:23.589129
"D’Ancona, Carlos Arturo Levi",1,1100,2026-01-15T10:18:23.589129
"D’Angelo, Biagio",15,1100,2026-01-15T10:18:23.589129
Editora Universidade de Brasília (EDU),1,1100,2026-01-15T10:18:23.589129
"Egito, Andréa Alves do",1,1100,2026-01-15T10:18:23.589129
"Egler, Paulo César Gonçalves",2,1100,2026-01-15T10:18:23.589129
"Eid, Nabil Joseph",2,1100,2026-01-15T10:18:23.589129
"Eiko Osugi, Marly",1,1100,2026-01-15T10:18:23.589129
"Eisenbeis, Christine",1,1100,2026-01-15T10:18:23.589129
"Elias, Antônio Carlos",2,1100,2026-01-15T10:18:23.589129
"Elias, Michelly Ferreira Monteiro",2,1100,2026-01-15T10:18:23.589129
"Ellery Junior, Roberto de Goes",65,1100,2026-01-15T10:18:23.589129
"Elmoor-Loureiro, Lourdes Maria Abdu",1,1100,2026-01-15T10:18:23.589129
"Eloy, Ludivine",1,1100,2026-01-15T10:18:23.589129
"Els, Rudi Henri van",9,1100,2026-01-15T10:18:23.589129
"Emperaire, Laure",3,1100,2026-01-15T10:18:23.589129
"Enders Neto, Bernhard Georg",3,1100,2026-01-15T10:18:23.589129
"Escalante Alvarez, Alba Elena",1,1100,2026-01-15T10:18:23.589129
"Escalda, Patrícia Maria Fonseca",6,1100,2026-01-15T10:18:23.589129
"Esch, Carlos Eduardo Machado da Costa",11,1100,2026-01-15T10:18:23.589129
"Escrivão Filho, Antônio Sérgio",7,1100,2026-01-15T10:18:23.589129
"Espindola, Laila Salmen",34,1100,2026-01-15T10:18:23.589129
"Espinoza, Bruno Luiggi Macchiavello",7,1100,2026-01-15T10:18:23.589129
"Euzébio, Umberto",15,1100,2026-01-15T10:18:23.589129
"Evangelista Junior, Francisco",23,1100,2026-01-15T10:18:23.589129
"Evangelista Júnior, Francisco",1,1100,2026-01-15T10:18:23.589129
"Evangelista, Maria de Jesus",1,1100,2026-01-15T10:18:23.589129
"Evangelista, Maria do Socorro Nantua",13,1100,2026-01-15T10:18:23.589129
"Evangelista, Tatiane da Silva",10,1100,2026-01-15T10:18:23.589129
"Eyben, Piero Luis Zanetti",19,1100,2026-01-15T10:18:23.589129
"Faber, Jorge do Nascimento",7,1100,2026-01-15T10:18:23.589129
"Fabro, Adriano Todorovic",8,1100,2026-01-15T10:18:23.589129
"Facas, Emílio Peres",4,1100,2026-01-15T10:18:23.589129
"Fadel, Aida Alves",1,1100,2026-01-15T10:18:23.589129
"Fagg, Christopher William",9,1100,2026-01-15T10:18:23.589129
"Fagioli, Marcelo",13,1100,2026-01-15T10:18:23.589129
"Faleiro, Fábio Gelape",26,1100,2026-01-15T10:18:23.589129
"Faleiros, Álvaro Silveira",1,1100,2026-01-15T10:18:23.589129
"Faleiros, Thiago de Paulo",9,1100,2026-01-15T10:18:23.589129
"Faleiros, Vicente de Paula",4,1100,2026-01-15T10:18:23.589129
"Falla, Maria Del Pilar Hidalgo",1,1100,2026-01-15T10:18:23.589129
"Fanyao, Qu",1,1100,2026-01-15T10:18:23.589129
"Farage, Luciano",4,1100,2026-01-15T10:18:23.589129
"Farfán, Raúl Dário Durand",1,1100,2026-01-15T10:18:23.589129
"Faria, Daniel Barbosa Andrade de",20,1150,2026-01-15T10:18:25.810143
"Faria, Dóris Santos de",3,1150,2026-01-15T10:18:25.810143
"Faria, Emilia de Oliveira",1,1150,2026-01-15T10:18:25.810143
"Faria, Emília de Oliveira",1,1150,2026-01-15T10:18:25.810143
"Faria, Maria de Fátima Bruno de",12,1150,2026-01-15T10:18:25.810143
"Faria, Rodrigo Santos de",12,1150,2026-01-15T10:18:25.810143
"Farias, Edson Silva de",37,1150,2026-01-15T10:18:25.810143
"Farias, Inez Lopes Matos Carneiro de",16,1150,2026-01-15T10:18:25.810143
"Farias, Josivania Silva",14,1150,2026-01-15T10:18:25.810143
"Farias, Márcio Muniz de",55,1150,2026-01-15T10:18:25.810143
"Farias, Mylène Christine Queiroz de",22,1150,2026-01-15T10:18:25.810143
"Farias, Rogério de Souza",1,1150,2026-01-15T10:18:25.810143
"Farranha, Ana Cláudia",3,1150,2026-01-15T10:18:25.810143
"Farret, Rafael Leporace",1,1150,2026-01-15T10:18:25.810143
"Faulstich, Enilde Leite de Jesus",54,1150,2026-01-15T10:18:25.810143
"Faustino, Andrea Mathes",1,1150,2026-01-15T10:18:25.810143
"Faustino, Andréa Mathes",1,1150,2026-01-15T10:18:25.810143
"Fausto Neto, Tiago Quiroga",15,1150,2026-01-15T10:18:25.810143
"Favali, Cecília Beatriz Fiuza",6,1150,2026-01-15T10:18:25.810143
"Fávero, Maria Helena",14,1150,2026-01-15T10:18:25.810143
"Feijó, Flávio Tosi",1,1150,2026-01-15T10:18:25.810143
"Feijó, Gilvânia Coutinho Silva",1,1150,2026-01-15T10:18:25.810143
"Feio, Maria João",1,1150,2026-01-15T10:18:25.810143
"Feitosa, Maria Angela Guimarães",9,1150,2026-01-15T10:18:25.810143
"Feitosa, Saulo Ferreira",1,1150,2026-01-15T10:18:25.810143
"Felby, Claus",1,1150,2026-01-15T10:18:25.810143
"Felfili, Jeanine Maria",15,1150,2026-01-15T10:18:25.810143
"Felipe, Maria das Graças de Almeida",1,1150,2026-01-15T10:18:25.810143
"Felipe, Maria Sueli Soares",28,1150,2026-01-15T10:18:25.810143
"Félix, Carlos Roberto",8,1150,2026-01-15T10:18:25.810143
"Felix, Jorlandio  Francisco",1,1150,2026-01-15T10:18:25.810143
"Felix, Jorlandio Francisco",3,1150,2026-01-15T10:18:25.810143
"Felix, Loussia Penha Musse",6,1150,2026-01-15T10:18:25.810143
"Félix, Loussia Penha Musse",10,1150,2026-01-15T10:18:25.810143
"Felizatto, Mauro Roberto",2,1150,2026-01-15T10:18:25.810143
"Feres Neto, Alfredo",10,1150,2026-01-15T10:18:25.810143
"Fernandes Neto, Guilherme",4,1150,2026-01-15T10:18:25.810143
"Fernandes, Aline Úrsula Rocha",6,1150,2026-01-15T10:18:25.810143
"Fernandes, Ana Maria",6,1150,2026-01-15T10:18:25.810143
"Fernandes, Bruno Vinícius Ramos",9,1150,2026-01-15T10:18:25.810143
"Fernandes, Jorge Henrique Cabral",15,1150,2026-01-15T10:18:25.810143
"Fernandes, Marco Cezar Barbosa",2,1150,2026-01-15T10:18:25.810143
"Fernandes, Marcos Aurélio",10,1150,2026-01-15T10:18:25.810143
"Fernandes, Maria Lídia Bueno",10,1150,2026-01-15T10:18:25.810143
"Fernandes, Regina Coelly",1,1150,2026-01-15T10:18:25.810143
"Fernandes, Ricardo Vieira de Carvalho",4,1150,2026-01-15T10:18:25.810143
"Fernandes, Talita de Almeida",1,1150,2026-01-15T10:18:25.810143
"Fernandéz Méndez, María del Rosario Tatiana",1,1150,2026-01-15T10:18:25.810143
"Fernández Méndez, Maria Del Rosario Tatiana",5,1150,2026-01-15T10:18:25.810143
"Fernández, Antonio Suárez",1,1150,2026-01-15T10:18:25.810143
"Fernandez, Yamilka Rabasa",4,1200,2026-01-15T10:18:28.032548
"Ferrari, Íris",6,1200,2026-01-15T10:18:28.032548
"Ferraz Filho, Álvaro",3,1200,2026-01-15T10:18:28.032548
"Ferraz, Janaína de Aquino",14,1200,2026-01-15T10:18:28.032548
"Ferraz, Marcos Antônio dos Santos Silva",7,1200,2026-01-15T10:18:28.032548
"Ferreira Filho, Anésio de Leles",22,1200,2026-01-15T10:18:28.032548
"Ferreira Filho, Cesar Fonseca",16,1200,2026-01-15T10:18:28.032548
"Ferreira Filho, Edivaldo Ximenes",22,1200,2026-01-15T10:18:28.032548
"Ferreira, Alice Maria de Araújo",17,1200,2026-01-15T10:18:28.032548
"Ferreira, Claudia Felicia Falluh Balduino",1,1200,2026-01-15T10:18:28.032548
"Ferreira, Cristiane da Silva",6,1200,2026-01-15T10:18:28.032548
"Ferreira, Cristiane Silva",1,1200,2026-01-15T10:18:28.032548
"Ferreira, Davi Alexsandro Cardoso",4,1200,2026-01-15T10:18:28.032548
"Ferreira, Daví Alexsandro Cardoso",1,1200,2026-01-15T10:18:28.032548
"Ferreira, Denise Navia Magalhães",3,1200,2026-01-15T10:18:28.032548
"Ferreira, Diego Marques",20,1200,2026-01-15T10:18:28.032548
"Ferreira, Eduardo Antônio",4,1200,2026-01-15T10:18:28.032548
"Ferreira, Henrique Cezar",3,1200,2026-01-15T10:18:28.032548
"Ferreira, Ignez Costa Barbosa",1,1200,2026-01-15T10:18:28.032548
"Ferreira, Inês Catão Henriques",1,1200,2026-01-15T10:18:28.032548
"Ferreira, Ivan Soares",8,1200,2026-01-15T10:18:28.032548
"Ferreira, Jane Farias Chagas",10,1200,2026-01-15T10:18:28.032548
"Ferreira, João",2,1200,2026-01-15T10:18:28.032548
"Ferreira, Jorge Luiz de Almeida",43,1200,2026-01-15T10:18:28.032548
"Ferreira, José Leonardo",10,1200,2026-01-15T10:18:28.032548
"Ferreira, Laura Angélica",2,1200,2026-01-15T10:18:28.032548
"Ferreira, Louise Brandes Moura",4,1200,2026-01-15T10:18:28.032548
"Ferreira, Lucas Conque Seco",2,1200,2026-01-15T10:18:28.032548
"Ferreira, Luciane Ouriques",3,1200,2026-01-15T10:18:28.032548
"Ferreira, Luiz Carlos Pinheiro",6,1200,2026-01-15T10:18:28.032548
"Ferreira, Marcello",8,1200,2026-01-15T10:18:28.032548
"Ferreira, Márcia de Aguiar",13,1200,2026-01-15T10:18:28.032548
"Ferreira, Márcio Elias",5,1200,2026-01-15T10:18:28.032548
"Ferreira, Marco Antônio Caçador Martins",1,1200,2026-01-15T10:18:28.032548
"Ferreira, Maria Fernanda Nince",8,1200,2026-01-15T10:18:28.032548
"Ferreira, Mario César",1,1200,2026-01-15T10:18:28.032548
"Ferreira, Mário César",40,1200,2026-01-15T10:18:28.032548
"Ferreira, Marisa Alvares da Silva Velloso",12,1200,2026-01-15T10:18:28.032548
"Ferreira, Oscar Luís",2,1200,2026-01-15T10:18:28.032548
"Ferreira, Rodrigo Rezende",9,1200,2026-01-15T10:18:28.032548
"Ferreira, Soraya Alves",1,1200,2026-01-15T10:18:28.032548
"Ferreira, Vania Maria Moraes",17,1200,2026-01-15T10:18:28.032548
"Ferreira, Vânia Maria Moraes",1,1200,2026-01-15T10:18:28.032548
"Ferroni, Elisabeth Nogueira",2,1200,2026-01-15T10:18:28.032548
"Festi, Ricardo Colturato",2,1200,2026-01-15T10:18:28.032548
"Ficher, Sylvia",35,1200,2026-01-15T10:18:28.032548
"Figueiredo Neto, Annibal Dias de",13,1200,2026-01-15T10:18:28.032548
"Figueiredo Neto, Florêncio",1,1200,2026-01-15T10:18:28.032548
"Figueiredo, Carlos Alberto",1,1200,2026-01-15T10:18:28.032548
"Figueiredo, Chenia Rocha",6,1200,2026-01-15T10:18:28.032548
"Figueiredo, Cícero Célio de",21,1250,2026-01-15T10:18:30.231839
"Figueiredo, Fabiano Borges",1,1250,2026-01-15T10:18:30.231839
"Figueiredo, Fernando Monteiro de",4,1250,2026-01-15T10:18:30.231839
"Figueiredo, Florêncio",1,1250,2026-01-15T10:18:30.231839
"Figueiredo, Giovany de Jesus Malcher",9,1250,2026-01-15T10:18:30.231839
"Figueiredo, Janaina Amado Passos Baptista de",1,1250,2026-01-15T10:18:30.231839
"Figueiredo, Kênia Augusta",6,1250,2026-01-15T10:18:30.231839
"Figueiredo, Lúcio Flávio de Alencar",5,1250,2026-01-15T10:18:30.231839
"Figueiredo, Nice Menezes de",2,1250,2026-01-15T10:18:30.231839
"Figueiredo, Paulo Tadeu de Souza",14,1250,2026-01-15T10:18:30.231839
"Figueiredo, Pedro Osmar Flores de Noronha",4,1250,2026-01-15T10:18:30.231839
"Figueiredo, Rejane Maria da Costa",4,1250,2026-01-15T10:18:30.231839
"Figueiredo, Vilma de Mendonça",1,1250,2026-01-15T10:18:30.231839
"Filgueira, Dulce Maria Almeida",1,1250,2026-01-15T10:18:30.231839
"Filgueiras, Tarciso de Sousa",2,1250,2026-01-15T10:18:30.231839
"Filice, Renisia Cristina Garcia",3,1250,2026-01-15T10:18:30.231839
"Filice, Renísia Cristina Garcia",14,1250,2026-01-15T10:18:30.231839
"Filippi, Marta Cristina Corsi de",1,1250,2026-01-15T10:18:30.231839
"Fiorucci, Jose Augusto",1,1250,2026-01-15T10:18:30.231839
"Fiorucci, José Augusto",6,1250,2026-01-15T10:18:30.231839
"Fiuza, Gisela Demo",3,1250,2026-01-15T10:18:30.231839
"Flament, Dominique Jean Pierre",1,1250,2026-01-15T10:18:30.231839
"Fleischer, David Verge",18,1250,2026-01-15T10:18:30.231839
"Fleischer, Soraya Resende",21,1250,2026-01-15T10:18:30.231839
"Fleith, Denise de Sousa",1,1250,2026-01-15T10:18:30.231839
"Fleith, Denise de Souza",27,1250,2026-01-15T10:18:30.231839
"Fleury Rosa, Mário Fabrício",1,1250,2026-01-15T10:18:30.231839
"Flores, Eileen Pfeiffer",14,1250,2026-01-15T10:18:30.231839
"Flores, Oviromar",3,1250,2026-01-15T10:18:30.231839
"Fonseca, Adelaida Pallavicini",20,1250,2026-01-15T10:18:30.231839
"Fonseca, Alexandre",13,1250,2026-01-15T10:18:30.231839
"Fonseca, Antonio Luciano de Almeida",13,1250,2026-01-15T10:18:30.231839
"Fonseca, Celso Silva",10,1250,2026-01-15T10:18:30.231839
"Fonseca, Claudia Padovesi",14,1250,2026-01-15T10:18:30.231839
"Fonseca, Edson Nery da",1,1250,2026-01-15T10:18:30.231839
"Fonseca, Lívia Freitas",1,1250,2026-01-15T10:18:30.231839
"Fonseca, Lívia Gimenes Dias da",2,1250,2026-01-15T10:18:30.231839
"Fonseca, Luiz",1,1250,2026-01-15T10:18:30.231839
"Fonseca, Márcio José Poças",19,1250,2026-01-15T10:18:30.231839
"Fonseca, Marilia",9,1250,2026-01-15T10:18:30.231839
"Fonseca, Renata Garcia",1,1250,2026-01-15T10:18:30.231839
"Fonseca, Reynaldo Soares da",8,1250,2026-01-15T10:18:30.231839
"Fonseca-Bazzo, Yris Maria",10,1250,2026-01-15T10:18:30.231839
"Fontana, Keila Elizabeth",10,1250,2026-01-15T10:18:30.231839
"Fontes, Eliana Maria Gouveia",1,1250,2026-01-15T10:18:30.231839
"Fontes, Wagner",21,1250,2026-01-15T10:18:30.231839
"Formiga Sobrinho, Asdrúbal Borges",8,1250,2026-01-15T10:18:30.231839
"Fornazier, Armando",8,1250,2026-01-15T10:18:30.231839
"Fornés, Nélida Antonia Schmid",2,1250,2026-01-15T10:18:30.231839
"Fortaleza, Eugênio Liborio Feitosa",26,1250,2026-01-15T10:18:30.231839
"Fortes, José Augusto Abreu Sá",23,1300,2026-01-15T10:18:32.452753
"Fraga, Tania",3,1300,2026-01-15T10:18:32.452753
"Fragelli, Ricardo Ramos",16,1300,2026-01-15T10:18:32.452753
"Fragoso, José Manuel Vieira",1,1300,2026-01-15T10:18:32.452753
"Fragoso, Maria Luiza Pinheiro Guimarães",7,1300,2026-01-15T10:18:32.452753
"Fragoso, Rodrigo da Rocha",1,1300,2026-01-15T10:18:32.452753
"França, Demartonne Ramos",2,1300,2026-01-15T10:18:32.452753
"França, George Sand Leão Araújo de",19,1300,2026-01-15T10:18:32.452753
"França, José Antônio de",2,1300,2026-01-15T10:18:32.452753
"França, Luiz Daniel Jatobá",11,1300,2026-01-15T10:18:32.452753
"Franca, Rafael Rodrigues da",4,1300,2026-01-15T10:18:32.452753
"França, Rafael Rodrigues da",1,1300,2026-01-15T10:18:32.452753
"Franceschini, Dulce do Carmo",1,1300,2026-01-15T10:18:32.452753
"Francisconi, Jorge Guilherme",1,1300,2026-01-15T10:18:32.452753
"Franco, Augusto César",21,1300,2026-01-15T10:18:32.452753
"Franco, José Luiz de Andrade",33,1300,2026-01-15T10:18:32.452753
"Franco, Maurício Machaim",5,1300,2026-01-15T10:18:32.452753
"Franco, Octávio Luiz",17,1300,2026-01-15T10:18:32.452753
"François, Dora",1,1300,2026-01-15T10:18:32.452753
"Frazão, Ana de Oliveira",23,1300,2026-01-15T10:18:32.452753
"Freddo, Daniela",7,1300,2026-01-15T10:18:32.452753
"Freire, Fátima de Souza",26,1300,2026-01-15T10:18:32.452753
"Freire, Ricardo José Dourado",27,1300,2026-01-15T10:18:32.452753
"Freire, Rodrigo de Alvarenga",5,1300,2026-01-15T10:18:32.452753
"Freire, Sandra Ferraz De Castillo Dourado",1,1300,2026-01-15T10:18:32.452753
"Freire, Sandra Ferraz de Castillo Dourado",8,1300,2026-01-15T10:18:32.452753
"Freitas Filho, José Fernando Marques de",5,1300,2026-01-15T10:18:32.452753
"Freitas, Christiana Soares de",15,1300,2026-01-15T10:18:32.452753
